title,brand,price,image_urls,description,url
Long Sleeve Shirt Dress  in Crepe - Ivory,Co,795.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F411876%2Fimage_1.jpg%3Fv%3D638578879265300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F411878%2Fimage_2.jpg%3Fv%3D638587404247500000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F411877%2Fimage_3.jpg%3Fv%3D638587404245670000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F411875%2Fimage_4.jpg%3Fv%3D638578879263600000""]","A Midi-Length A-Line Dress in a fluid Stretch Viscose, featuring a half zip detail at front.

Details

Ivory Midi-Length Dress
Stretch Viscose
Pointed collar
Half-zip closure at bodice front
A-Line Skirt
Box pleat at Skirt front
97% Viscose, 3% Elastane
4471MBND-ESSN

Size and Fit

Designed for a relaxed fit. Size down for a slimmer fit.
Model is 5'10"" and wears a size Small.",https://shop.harpersbazaar.com/long-sleeve-shirt-dress-in-crepe-ivory-1722291125675-40036/p
Turi Mesh Dress - Adwa Multi Print,Andrea Iyamah,390.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676766%2Fimage_1.jpg%3Fv%3D638691030114870000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676768%2Fimage_2.jpg%3Fv%3D638691030117830000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676767%2Fimage_3.jpg%3Fv%3D638691030116570000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676761%2Fimage_4.jpg%3Fv%3D638691030105030000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676760%2Fimage_5.jpg%3Fv%3D638691030103330000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676764%2Fimage_6.jpg%3Fv%3D638691030111730000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676762%2Fimage_7.jpg%3Fv%3D638691030106300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676759%2Fimage_8.jpg%3Fv%3D638691030101370000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676757%2Fimage_9.jpg%3Fv%3D638691030097900000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676758%2Fimage_10.jpg%3Fv%3D638691030099800000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676765%2Fimage_11.jpg%3Fv%3D638691030113900000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676763%2Fimage_12.jpg%3Fv%3D638691030110170000""]","The Turi Mesh Dress combines style, comfort and sophistication seamlessly. This Bodycon Dress features super soft mesh fabric that not only feels luxurious against your skin but also creates a lightweight and breathable fit. The layers of mesh give the dress a dimensional and dynamic quality, adding depth and texture to the overall design. The one-shoulder mono long sleeve design adds a modern and contemporary touch to the dress. It showcases your shoulder and collarbone beautifully, creating a flattering and alluring silhouette. The dramatic swoop slit on the thigh adds a sense of drama and sophistication, allowing glimpses of skin as you move.

Shell 95% Polyester / 5% Spandex
One sleeve bodycon ankle length dress
Printed Mesh Fabric top layer drapes across body
Fixed gathered tunnel across front neckline and down RHS bodice with long ties
Angled hem
High thigh front slit
Invisible side seam zip closure
Fully lined
Hand Wash Cold, Iron low Heat, Line Dry
100% Polyester Lining
Model is wearing S size",https://shop.harpersbazaar.com/turi-mesh-dress-adwa-multi-print-1733195301152-99968/p
Collo Bodysuit - Onyx,Andrea Iyamah,120.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F677096%2Fimage_1.jpg%3Fv%3D638690814198700000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F677098%2Fimage_2.jpg%3Fv%3D638690814205670000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F677097%2Fimage_3.jpg%3Fv%3D638690814202300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F677093%2Fimage_4.jpg%3Fv%3D638690814195100000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F677092%2Fimage_5.jpg%3Fv%3D638690814193100000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F677095%2Fimage_6.jpg%3Fv%3D638690814196200000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F677094%2Fimage_7.jpg%3Fv%3D638687921784130000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F677091%2Fimage_8.jpg%3Fv%3D638690814191830000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F677090%2Fimage_9.jpg%3Fv%3D638690814187300000""]","The Collo Turtleneck bodysuit in the New Onyx Color is the perfect accessory 
to your fall wardrobe. Featuring a Melange of a High Neckline, Long Sleeves and a Thong Bottom Design, it flatters the femini form to complement bottoms to achieve a clean look
•	Fabric Content
•	Knit, Printed Mesh Bodysuit
•	Snap Opening at Crotch
•	Lined Thong- Panty with Snap Closure
•	Fitted Long Sleeves
•	Turtleneck
•	Lining: Unlined
•	Wash Instructions
•	Model Size: 5'8 and wears a size S",https://shop.harpersbazaar.com/collo-bodysuit-onyx-1733195377203-99999/p
La Musica Mini Dress - Multi,ALÉMAIS,470.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F610659%2Fimage_1.jpg%3Fv%3D638665241405100000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F610661%2Fimage_2.jpg%3Fv%3D638665241410030000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F610660%2Fimage_3.jpg%3Fv%3D638670299339930000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F610658%2Fimage_4.jpg%3Fv%3D638670299337600000""]","The ALÉMAIS La Musica Mini Dress is crafted in their one-of-a-kind print. This shirtdress features a playful mini length and self tie waistband in European Linen. Wear yours with loafers and a crossbody bag. 
 
Fit Description

Fits true to size, take your normal size 
Shirtdress 
Mini length 
Relaxed fit 
Self tie belt 
Point collar 
100% European Flax Linen
Harriet is wearing a size 6/ 2 US

Model Measurements

Bust: 32""
Waist: 24""
Hips: 30.5""
Height: 5’8.5”",https://shop.harpersbazaar.com/la-musica-mini-dress-in-multi-1730927310835-86122/p
Nikiya Dress - Midnight Garden,Christy Lynn,875.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F492355%2Fimage_1.jpg%3Fv%3D638622828547470000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F492357%2Fimage_2.jpg%3Fv%3D638622828553270000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F492356%2Fimage_3.jpg%3Fv%3D638622828549970000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F492353%2Fimage_4.jpg%3Fv%3D638617735635000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F492352%2Fimage_5.jpg%3Fv%3D638622828542230000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F492354%2Fimage_6.jpg%3Fv%3D638622828544600000""]","This mid-length, asymmetrical dress combines sexy and feminine into one look with the fitted waist and the elegant flow of the skirt. The Nikiya Dress is crafted in our custom floral silk burnout, making this special number a statement in any wardrobe. 
It fastens with an invisible zipper at the side and features a neck sash that lends a timeless grace.
Complete with a nude stretch slip.
Composition: Silk Burnout
Care: Dry Clean Only
Imported.",https://shop.harpersbazaar.com/nikiya-dress-midnight-garden-1726176743545-58258/p
Zia Corset Blazer Dress - Pumpkin,Andrea Iyamah,395.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676486%2Fimage_1.jpg%3Fv%3D638687920681330000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676488%2Fimage_2.jpg%3Fv%3D638691066137030000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676487%2Fimage_3.jpg%3Fv%3D638691066135600000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676483%2Fimage_4.jpg%3Fv%3D638691066132170000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676482%2Fimage_5.jpg%3Fv%3D638691066130770000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676485%2Fimage_6.jpg%3Fv%3D638691066134670000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676484%2Fimage_7.jpg%3Fv%3D638691066133270000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676481%2Fimage_8.jpg%3Fv%3D638691066130000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676479%2Fimage_9.jpg%3Fv%3D638687920670200000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F676480%2Fimage_10.jpg%3Fv%3D638687920671770000""]","The Zia Corset Blazer Dress is a classic, designed to back up the confidence of the wearer. Tailored to a loose fit without the belt and a fitted look with its accompanying belt, this look has comfort and versatility at its best.

92% Polyester 8% Spandex
Cut straight from armhole
Deep V-Neckline with notch lapels
Removable lace up-corset belt included
Corset belt has boning
Functional flap pockets
Center front button closure
Long back vent for ease of walking
Inseam 34.5""
Dry Clean
Lining: 100% Polyester
Model (S) is 5'8 and wears a size S",https://shop.harpersbazaar.com/zia-corset-blazer-dress-pumpkin-1733195249272-99939/p
The Virginia Dress,Kirna Zabête,395.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F533351%2Fimage_1.jpg%3Fv%3D638633918130170000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F533353%2Fimage_2.jpg%3Fv%3D638633918133930000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F533352%2Fimage_3.jpg%3Fv%3D638633918132070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F533350%2Fimage_4.jpg%3Fv%3D638633918128130000""]","The Virginia Dress offers an effortless elegance and timeless feel in this belted shirt dress silhouette. Featuring a point collar and cap sleeves, the Virginia Dress has front button fastening with a removable belt for a cinched waistline. Complete with a ruffled hem for added volume, this dress will be your no-brainer style throughout the summer. Did we mention it has pockets? Designed by founder Beth Buccini.

Composition: 96% Cotton, 4% Spandex
Size and Fit: Runs True to Size. Model is 5'9"" and wears a size S.
Care Instructions: Dry Clean Only
Origin: Made in USA
SKU: KZ48PNIA-WHT",https://shop.harpersbazaar.com/the-virginia-dress-1727795012087-68345/p
Damien Dress,Tanya Taylor,495.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F690418%2Fimage_1.jpg%3Fv%3D638699580217400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F691916%2Fimage_2.jpg%3Fv%3D638699580221000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F691915%2Fimage_3.jpg%3Fv%3D638699580218970000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F691914%2Fimage_4.jpg%3Fv%3D638699580216000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F691913%2Fimage_5.jpg%3Fv%3D638699580214570000""]","Designed in a luxe scuba crepe, the Damien Dress is a statement midi that's a staple for any closet.

Featuring a figure-grazing fit with a twist at the waist and feminine cap sleeves, Damien is universally flattering and ideal for any event.

Style the Damien Dress with your favorite pair of heels for an evening look.

Product Details

• Midi length
• V-Neck
• Cap sleeve
• Unlined
• Scuba crepe
• Twisted knot detail at waist
• Front slit
• Hidden center back zipper

Fit Details:

• True to size
• Klara is 5'9"" and wears a size 2
• Dress is 49"" long from high point shoulder",https://shop.harpersbazaar.com/damien-dress-1734105675426-102168/p
Cody Dress,Tanya Taylor,365.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F690420%2Fimage_1.jpg%3Fv%3D638699616069200000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F692085%2Fimage_2.jpg%3Fv%3D638699616072000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F692084%2Fimage_3.jpg%3Fv%3D638699616071530000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F692083%2Fimage_4.jpg%3Fv%3D638699616068100000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F692082%2Fimage_5.jpg%3Fv%3D638699616067500000""]","An update to our instantly best-selling style, the Cody Dress is back with the same signature figure-grazing silhouette and cotton rugby stripe, in a new seasonal colorway.

Featuring long sleeves and a side slit with a twist knot detail at the waist, Cody is an ultra-flattering style with a soft hand feel.

Style the Cody Dress back to your favorite heels or boots for a day-to-night look.

Product Details:

• Midi length
• Crew neckline
• Long sleeve
• Unlined
• Cotton rugby stripe
• Twisted knot detail at the waist
• Side slit
• Pull on

Fit Details:

• True to size
• Klara is 5'9"" and wears a size S
• Tomie is 5'8"" and wears a size XL
• Dress is 49"" long from high point shoulder",https://shop.harpersbazaar.com/cody-dress-1734105671790-102170/p
Rosa Dress - Midnight Waterlily,Christy Lynn,575.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F492458%2Fimage_1.jpg%3Fv%3D638622756278000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F492459%2Fimage_2.jpg%3Fv%3D638622756279070000""]","Fabricated in our new and striking silk burnout, the Rosa Dress is a shapeless halter dress that falls to the mid-thigh. It is designed in our Midnight Waterlily print that lends bold jewel tones to your Fall wardrobe. This dress features a chic tie-neck detail, open slits at the sides and comes to a fitted silhouette with a self-tie belt at the waist. It is complete with an attached printed lining and self-covered buttons at the back neck for closure.

Composition: Silk Burnout
Care: Dry Clean Only
Imported.",https://shop.harpersbazaar.com/rosa-dress-midnight-waterlily-1726176754421-58278/p
Nyx Bodysuit,Live The Process,175.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F628731%2Fimage_1.jpg%3Fv%3D638670299769200000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F628733%2Fimage_2.jpg%3Fv%3D638671879450800000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F628732%2Fimage_3.jpg%3Fv%3D638671879446030000""]",Double take. A knit mesh Bodysuit in a classic leotard silhouette with a sheer panel to pique your interest.,https://shop.harpersbazaar.com/nyx-bodysuit-1731433176532-90470/p
